model-1579336059,1579336154.327,1.0,0.0002,0.88,0.0914,17
model-1579336059,1579336154.47,1.0,0.0005,0.91,0.0894,17
model-1579336059,1579336154.613,1.0,0.0006,0.91,0.0887,17
model-1579336059,1579336154.771,1.0,0.0001,0.91,0.089,17
model-1579336059,1579336154.929,0.98,0.0205,0.91,0.0905,17
model-1579336059,1579336155.073,1.0,0.0013,0.91,0.0934,17
model-1579336059,1579336155.215,0.98,0.0204,0.91,0.0973,17
model-1579336059,1579336155.364,1.0,0.0001,0.88,0.1019,17
model-1579336059,1579336155.521,1.0,0.0003,0.88,0.1069,17
model-1579336059,1579336155.676,1.0,0.0014,0.88,0.1107,17
model-1579336059,1579336155.819,1.0,0.0025,0.88,0.1132,17
model-1579336059,1579336155.962,1.0,0.0009,0.88,0.1149,17
model-1579336059,1579336156.105,0.98,0.0205,0.88,0.1157,17
model-1579336059,1579336156.25,1.0,0.0015,0.88,0.1162,17
model-1579336059,1579336156.408,1.0,0.0009,0.88,0.116,17
model-1579336059,1579336156.566,1.0,0.0002,0.88,0.1159,17
model-1579336059,1579336156.712,1.0,0.0005,0.88,0.1159,17
model-1579336059,1579336156.857,1.0,0.0013,0.88,0.1157,17
model-1579336059,1579336157.015,1.0,0.0005,0.84,0.1154,17
model-1579336059,1579336157.172,1.0,0.0002,0.84,0.1154,17
model-1579336059,1579336157.329,0.98,0.0205,0.84,0.1154,17
model-1579336059,1579336157.473,1.0,0.0016,0.84,0.1156,17
model-1579336059,1579336157.615,1.0,0.0003,0.84,0.1157,17
model-1579336059,1579336157.76,1.0,0.0005,0.84,0.1158,17
model-1579336059,1579336157.92,1.0,0.0004,0.84,0.1156,17
model-1579336059,1579336158.076,1.0,0.0006,0.84,0.1147,17
model-1579336059,1579336158.22,1.0,0.0004,0.84,0.114,17
model-1579336059,1579336158.337,1.0,0.0006,0.88,0.1131,17
model-1579336059,1579336158.483,1.0,0.0006,0.84,0.1119,18
model-1579336059,1579336158.627,0.98,0.0203,0.88,0.1113,18
model-1579336059,1579336158.785,1.0,0.0002,0.88,0.1111,18
model-1579336059,1579336158.942,1.0,0.0003,0.84,0.1112,18
model-1579336059,1579336159.095,1.0,0.0001,0.84,0.1118,18
model-1579336059,1579336159.239,1.0,0.0001,0.84,0.1126,18
model-1579336059,1579336159.381,1.0,0.0002,0.84,0.1135,18
model-1579336059,1579336159.524,1.0,0.0,0.81,0.1145,18
model-1579336059,1579336159.667,1.0,0.0001,0.81,0.1155,18
model-1579336059,1579336159.821,1.0,0.0001,0.81,0.1164,18
model-1579336059,1579336159.979,1.0,0.0019,0.81,0.1158,18
model-1579336059,1579336160.123,1.0,0.0005,0.84,0.1144,18
model-1579336059,1579336160.265,1.0,0.0002,0.84,0.1128,18
model-1579336059,1579336160.409,0.98,0.0205,0.84,0.1111,18
model-1579336059,1579336160.551,1.0,0.0012,0.84,0.1082,18
model-1579336059,1579336160.694,0.98,0.0206,0.84,0.1042,18
model-1579336059,1579336160.836,1.0,0.0002,0.88,0.1011,18
model-1579336059,1579336160.979,1.0,0.0004,0.88,0.0988,18
model-1579336059,1579336161.133,1.0,0.0001,0.88,0.0972,18
model-1579336059,1579336161.29,1.0,0.0003,0.88,0.0963,18
model-1579336059,1579336161.449,1.0,0.0006,0.88,0.0963,18
model-1579336059,1579336161.605,0.98,0.0201,0.88,0.097,18
model-1579336059,1579336161.753,1.0,0.0001,0.88,0.0983,18
model-1579336059,1579336161.896,1.0,0.0008,0.84,0.1012,18
model-1579336059,1579336162.038,1.0,0.0001,0.84,0.1045,18
model-1579336059,1579336162.182,1.0,0.0002,0.84,0.1077,18
model-1579336059,1579336162.324,1.0,0.0001,0.84,0.111,18
model-1579336059,1579336162.467,1.0,0.0002,0.84,0.1139,18
model-1579336059,1579336162.609,1.0,0.0001,0.81,0.1164,18
model-1579336059,1579336162.753,0.98,0.0202,0.81,0.1187,18
model-1579336059,1579336162.895,1.0,0.0005,0.81,0.1199,18
model-1579336059,1579336163.038,1.0,0.0005,0.81,0.1201,18
model-1579336059,1579336163.18,1.0,0.0008,0.81,0.1197,18
model-1579336059,1579336163.323,1.0,0.0004,0.81,0.1186,18
model-1579336059,1579336163.465,1.0,0.0006,0.81,0.1162,18
model-1579336059,1579336163.608,1.0,0.0006,0.84,0.1137,18
model-1579336059,1579336163.725,1.0,0.0004,0.84,0.1112,18
model-1579336059,1579336163.87,1.0,0.0004,0.84,0.1084,19
model-1579336059,1579336164.012,0.98,0.0202,0.84,0.1059,19
model-1579336059,1579336164.155,1.0,0.0002,0.84,0.1039,19
model-1579336059,1579336164.298,1.0,0.0001,0.88,0.1024,19
model-1579336059,1579336164.441,1.0,0.0002,0.88,0.1015,19
model-1579336059,1579336164.583,1.0,0.0,0.88,0.1011,19
model-1579336059,1579336164.726,1.0,0.0001,0.88,0.1011,19
model-1579336059,1579336164.868,1.0,0.0,0.88,0.1014,19
model-1579336059,1579336165.011,1.0,0.0,0.88,0.1018,19
model-1579336059,1579336165.162,1.0,0.0001,0.88,0.1025,19
model-1579336059,1579336165.319,1.0,0.0,0.84,0.1031,19
model-1579336059,1579336165.477,1.0,0.0001,0.84,0.1038,19
model-1579336059,1579336165.621,1.0,0.0001,0.84,0.1044,19
model-1579336059,1579336165.764,0.98,0.0201,0.84,0.105,19
model-1579336059,1579336165.907,1.0,0.0002,0.84,0.1054,19
model-1579336059,1579336166.061,0.98,0.02,0.84,0.1058,19
model-1579336059,1579336166.218,1.0,0.0001,0.84,0.1061,19
model-1579336059,1579336166.368,1.0,0.0002,0.84,0.1063,19
model-1579336059,1579336166.511,1.0,0.0001,0.84,0.1063,19
model-1579336059,1579336166.653,1.0,0.0002,0.84,0.1062,19
model-1579336059,1579336166.796,1.0,0.0004,0.84,0.1058,19
model-1579336059,1579336166.938,0.98,0.0203,0.84,0.1053,19
model-1579336059,1579336167.081,1.0,0.0001,0.84,0.1047,19
model-1579336059,1579336167.225,1.0,0.001,0.84,0.1047,19
model-1579336059,1579336167.384,1.0,0.0001,0.88,0.1052,19
model-1579336059,1579336167.54,1.0,0.0004,0.88,0.106,19
model-1579336059,1579336167.689,1.0,0.0002,0.88,0.1074,19
model-1579336059,1579336167.831,1.0,0.0,0.84,0.1091,19
model-1579336059,1579336167.974,1.0,0.0,0.84,0.1109,19
model-1579336059,1579336168.117,0.98,0.0202,0.84,0.1127,19
model-1579336059,1579336168.261,1.0,0.0002,0.84,0.1145,19
model-1579336059,1579336168.418,1.0,0.0001,0.84,0.116,19
model-1579336059,1579336168.575,1.0,0.0001,0.84,0.1175,19
model-1579336059,1579336168.723,1.0,0.0001,0.84,0.1187,19
model-1579336059,1579336168.867,1.0,0.0001,0.84,0.1197,19
model-1579336059,1579336169.019,1.0,0.0001,0.84,0.1204,19
model-1579336059,1579336169.147,1.0,0.0001,0.84,0.121,19
